Date,Adj Close
2006-04-11,1337.234
2006-04-12,1333.492
2006-04-13,1334.901
2006-04-14,1334.976
2006-04-17,1339.331
2006-04-18,1353.871
2006-04-19,1363.389
2006-04-20,1363.762
2006-04-21,1370.009
2006-04-24,1365.409
2006-04-25,1364.386
2006-04-26,1369.508
2006-04-27,1374.534
2006-04-28,1373.384
2006-05-01,1375.207
2006-05-02,1385.43
2006-05-03,1377.577
2006-05-04,1383.952
2006-05-05,1399.604
2006-05-08,1402.193
2006-05-09,1406.276
2006-05-10,1402.547
2006-05-11,1391.15
2006-05-12,1373.124
2006-05-15,1363.72
2006-05-16,1360.574
2006-05-17,1336.154
2006-05-18,1325.072
2006-05-19,1321.982
2006-05-22,1308.233
2006-05-23,1314.306
2006-05-24,1306.632
2006-05-25,1319.74
2006-05-26,1332.426
2006-05-29,1334.569
2006-05-30,1319.754
2006-05-31,1322.246
2006-06-01,1332.021
2006-06-02,1342.763
2006-06-05,1326.149
2006-06-06,1306.006
2006-06-07,1298.126
2006-06-08,1276.068
2006-06-09,1283.849
2006-06-12,1269.595
2006-06-13,1243.938
2006-06-14,1250.878
2006-06-15,1277.06
2006-06-16,1278.098
2006-06-19,1269.094
2006-06-20,1270.339
2006-06-21,1280.152
2006-06-22,1279.572
2006-06-23,1277.425
2006-06-26,1281.197
2006-06-27,1274.311
2006-06-28,1273.367
2006-06-29,1299.161
2006-06-30,1319.934
2006-07-03,1327.958
2006-07-04,1330.69
2006-07-05,1313.974
2006-07-06,1320.02
2006-07-07,1319.115
2006-07-10,1319.84
2006-07-11,1318.012
2006-07-12,1305.849
2006-07-13,1289.897
2006-07-14,1274.685
2006-07-17,1266.102
2006-07-18,1260.977
2006-07-19,1285.122
2006-07-20,1288.241
2006-07-21,1279.854
2006-07-24,1295.76
2006-07-25,1303.927
2006-07-26,1303.989
2006-07-27,1313.625
2006-07-28,1328.161
2006-07-31,1327.233
2006-08-01,1318.658
2006-08-02,1330.664
2006-08-03,1327.09
2006-08-04,1335.694
2006-08-07,1324.404
2006-08-08,1324.232
2006-08-09,1326.959
2006-08-10,1322.277
2006-08-11,1318.503
2006-08-14,1323.134
2006-08-15,1338.812
2006-08-16,1351.792
2006-08-17,1354.748
2006-08-18,1354.907
2006-08-21,1354.354
2006-08-22,1354.184
2006-08-23,1348.503
2006-08-24,1348.524
2006-08-25,1345.064
2006-08-28,1350.511
2006-08-29,1353.585
2006-08-30,1358.696
2006-08-31,1358.872
2006-09-01,1365.171
2006-09-04,1373.016
2006-09-05,1370.823
2006-09-06,1355.844
2006-09-07,1343.011
2006-09-08,1344.475
2006-09-11,1337.718
2006-09-12,1349.306
2006-09-13,1353.515
2006-09-14,1356.583
2006-09-15,1355.099
2006-09-18,1357.587
2006-09-19,1354.817
2006-09-20,1359.432
2006-09-21,1360.112
2006-09-22,1354.458
2006-09-25,1357.265
2006-09-26,1364.746
2006-09-27,1373.836
2006-09-28,1375.817
2006-09-29,1373.368
2006-10-02,1375.567
2006-10-03,1373.268
2006-10-04,1381.244
2006-10-05,1390.592
2006-10-06,1383.806
2006-10-09,1385.518
2006-10-10,1387.725
2006-10-11,1385.17
2006-10-12,1394.935
2006-10-13,1398.123
2006-10-16,1405.167
2006-10-17,1397.963
2006-10-18,1401.879
2006-10-19,1406.381
2006-10-20,1409.579
2006-10-23,1414.448
2006-10-24,1414.912
2006-10-25,1421.221
2006-10-26,1430.039
2006-10-27,1424.878
2006-10-30,1420.791
2006-10-31,1422.926
2006-11-01,1419.295
2006-11-02,1416.781
2006-11-03,1413.907
2006-11-06,1427.166
2006-11-07,1436.013
2006-11-08,1433.314
2006-11-09,1428.556
2006-11-10,1431.87
2006-11-13,1430.221
2006-11-14,1436.754
2006-11-15,1440.877
2006-11-16,1442.007
2006-11-17,1439.754
2006-11-20,1435.603
2006-11-21,1439.378
2006-11-22,1449.076
2006-11-23,1449.629
2006-11-24,1447.924
2006-11-27,1432.773
2006-11-28,1433.701
2006-11-29,1450.329
2006-11-30,1455.166
2006-12-01,1452.986
2006-12-04,1462.027
2006-12-05,1467.55
2006-12-06,1469.252
2006-12-07,1468.723
2006-12-08,1469.49
2006-12-11,1469.068
2006-12-12,1471.437
2006-12-13,1474.732
2006-12-14,1483.737
2006-12-15,1483.77
2006-12-18,1479.965
2006-12-19,1479.925
2006-12-20,1483.748
2006-12-21,1479.414
2006-12-22,1472.988
2006-12-25,1472.423
2006-12-26,1474.819
2006-12-27,1486.322
2006-12-28,1486.636
2006-12-29,1483.578
2007-01-01,1483.578
2007-01-02,1494.32
2007-01-03,1488.631
2007-01-04,1484.354
2007-01-05,1469.802
2007-01-08,1471.379
2007-01-09,1472.729
2007-01-10,1465.336
2007-01-11,1475.486
2007-01-12,1487.556
2007-01-15,1493.318
2007-01-16,1490.2
2007-01-17,1490.637
2007-01-18,1487.814
2007-01-19,1493.558
2007-01-22,1490.114
2007-01-23,1496.532
2007-01-24,1505.98
2007-01-25,1495.445
2007-01-26,1487.302
2007-01-29,1488.967
2007-01-30,1496.764
2007-01-31,1500.232
2007-02-01,1514.086
2007-02-02,1515.724
2007-02-05,1512.412
2007-02-06,1517.527
2007-02-07,1522.243
2007-02-08,1516.788
2007-02-09,1513.764
2007-02-12,1506.229
2007-02-13,1517.244
2007-02-14,1533.83
2007-02-15,1538.96
2007-02-16,1536.735
2007-02-19,1539.378
2007-02-20,1540.345
2007-02-21,1534.37
2007-02-22,1535.929
2007-02-23,1538.933
2007-02-26,1541.714
2007-02-27,1503.417
2007-02-28,1490.44
2007-03-01,1481.532
2007-03-02,1470.039
2007-03-05,1447.57
2007-03-06,1467.819
2007-03-07,1470.366
2007-03-08,1483.503
2007-03-09,1485.23
2007-03-12,1490.437
2007-03-13,1469.545
2007-03-14,1456.191
2007-03-15,1471.285
2007-03-16,1469.671
2007-03-19,1486.487
2007-03-20,1496.909
2007-03-21,1512.179
2007-03-22,1524.835
2007-03-23,1526.852
2007-03-26,1525.06
2007-03-27,1518.367
2007-03-28,1510.352
2007-03-29,1515.935
2007-03-30,1514.181
2007-04-02,1518.173
2007-04-03,1532.391
2007-04-04,1538.173
2007-04-05,1542.407
2007-04-06,1542.016
2007-04-09,1540.706
2007-04-10,1549.778
2007-04-11,1544.236
2007-04-12,1548.971
2007-04-13,1553.655
2007-04-16,1571.643
2007-04-17,1574.449
2007-04-18,1576.038
2007-04-19,1569.6
2007-04-20,1583.136
2007-04-23,1579.767
2007-04-24,1576.658
2007-04-25,1587.764
2007-04-26,1585.762
2007-04-27,1584.094
2007-04-30,1577.86
2007-05-01,1575.913
2007-05-02,1585.853
2007-05-03,1589.885
2007-05-04,1597.445
2007-05-07,1605.401
2007-05-08,1596.108
2007-05-09,1602.483
2007-05-10,1584.499
2007-05-11,1593.841
2007-05-14,1593.206
2007-05-15,1594.405
2007-05-16,1598.196
2007-05-17,1595.41
2007-05-18,1604.615
2007-05-21,1605.406
2007-05-22,1607.106
2007-05-23,1612.598
2007-05-24,1596.96
2007-05-25,1599.403
2007-05-28,1601.209
2007-05-29,1605.753
2007-05-30,1608.61
2007-05-31,1616.871
2007-06-01,1625.219
2007-06-04,1630.058
2007-06-05,1624.571
2007-06-06,1607.747
2007-06-07,1584.77
2007-06-08,1585.933
2007-06-11,1591.332
2007-06-12,1578.059
2007-06-13,1589.469
2007-06-14,1603.092
2007-06-15,1619.22
2007-06-18,1619.395
2007-06-19,1619.846
2007-06-20,1611.226
2007-06-21,1610.325
2007-06-22,1598.1
2007-06-25,1593.492
2007-06-26,1587.825
2007-06-27,1588.193
2007-06-28,1596.36
2007-06-29,1602.36
2007-07-02,1616.866
2007-07-03,1624.387
2007-07-04,1627.405
2007-07-05,1624.26
2007-07-06,1631.374
2007-07-09,1635.763
2007-07-10,1622.901
2007-07-11,1625.1
2007-07-12,1646.208
2007-07-13,1654.8
2007-07-16,1654.045
2007-07-17,1651.855
2007-07-18,1643.917
